Frequency,Magnitude
17989.65,3006.282359
17990.99,3036.647355
17992.34,3053.259883
17993.68,2893.930679
17995.03,2939.102232
17996.37,2963.081559
17997.72,2984.542402
17999.07,2941.093230
18000.41,2907.948669
18001.76,3065.012010
18003.10,3020.096972
18004.45,3012.231884
18005.80,2986.863828
18007.14,2998.239512
18008.49,2991.353061
18009.83,3038.061786
18011.18,3018.833436
18012.52,2995.988487
18013.87,3006.264096
18015.22,2986.838764
18016.56,2983.190242
18017.91,2989.088612
18019.25,2982.144806
18020.60,2996.539217
18021.95,3036.834237
18023.29,3031.626377
18024.64,2998.809575
18025.98,2979.378009
18027.33,3089.200354
18028.67,3002.767258
18030.02,2925.837419
18031.37,2955.288503
18032.71,3008.460378
18034.06,3085.010658
18035.40,2967.410992
18036.75,2965.644224
18038.10,2999.262104
18039.44,2954.823143
18040.79,2974.855743
18042.13,2998.177774
18043.48,2967.465853
18044.82,3014.532460
18046.17,3005.142834
18047.52,3041.562441
18048.86,2964.847574
18050.21,2943.520863
18051.55,2948.596209
18052.90,3010.809357
18054.24,2961.463803
18055.59,2925.717609
18056.94,2966.277461
18058.28,2975.669812
18059.63,2993.570260
18060.97,2950.516045
18062.32,2995.174671
18063.67,2951.500384
18065.01,3037.293913
18066.36,3000.067246
18067.70,2975.855821
18069.05,3034.015122
18070.39,2992.733431
18071.74,2961.195828
18073.09,2991.315414
18074.43,3029.095466
18075.78,3003.024157
18077.12,3011.996327
18078.47,2907.296621
18079.82,2984.780488
18081.16,2941.282251
18082.51,2927.431950
18083.85,2968.068182
18085.20,2971.285850
18086.54,2964.446216
18087.89,2924.831958
18089.24,2901.308520
18090.58,2932.317198
18091.93,2981.123500
18093.27,2970.815662
18094.62,2942.408198
18095.97,3013.679955
18097.31,2999.764094
18098.66,2998.823655
18100.00,2997.035372
18101.35,2974.107551
18102.69,2966.597577
18104.04,3007.613025
18105.39,3006.535898
18106.73,2980.636968
18108.08,2971.257541
18109.42,2995.568008
18110.77,3029.785361
18112.12,2927.566507
18113.46,2934.230812
18114.81,2894.433834
18116.15,2985.046245
18117.50,3015.390328
18118.84,3009.541583
18120.19,3010.581784
18121.54,2987.275044
18122.88,2989.081145
18124.23,2970.963864
18125.57,2940.230681
18126.92,2973.323239
18128.27,2906.738299
18129.61,2996.480025
18130.96,2964.361340
18132.30,2918.296293
18133.65,3048.183102
18134.99,2967.473775
18136.34,2945.407590
18137.69,2892.119029
18139.03,2973.015626
18140.38,2964.103013
18141.72,3074.573179
18143.07,2952.203586
18144.42,2960.377109
18145.76,2991.032085
18147.11,2954.593728
18148.45,2982.064649
18149.80,2987.830486
18151.14,2941.610824
18152.49,2940.866722
18153.84,2981.697799
18155.18,2989.434632
18156.53,2961.417921
18157.87,2972.530761
18159.22,2961.754550
18160.57,2978.147006
18161.91,2894.780469
18163.26,2990.650743
18164.60,2965.678369
18165.95,2982.835703
18167.29,2962.886677
18168.64,2930.730842
18169.99,2939.844124
18171.33,2973.430355
18172.68,2996.680600
18174.02,2950.101869
18175.37,2976.374768
18176.72,2950.588766
18178.06,2973.849713
18179.41,2964.248229
18180.75,2931.474664
18182.10,2942.863802
18183.44,2952.419624
18184.79,3026.377019
18186.14,2978.636934
18187.48,2972.921050
18188.83,2986.174222
18190.17,2993.389841
18191.52,2997.583368
18192.86,2970.435237
18194.21,2960.098056
18195.56,2962.787999
18196.90,2967.927193
18198.25,3036.336278
18199.59,3005.641450
18200.94,2964.874017
18202.29,2988.486266
18203.63,3010.875235
18204.98,2948.007801
18206.32,3009.690038
18207.67,2977.524746
18209.01,2939.252730
18210.36,2987.908713
18211.71,2964.498458
18213.05,2918.780475
18214.40,2971.948352
18215.74,2985.843555
18217.09,3051.149946
18218.44,2970.988511
18219.78,2932.727031
18221.13,2953.701766
18222.47,2993.479158
18223.82,2924.122250
18225.16,2966.379191
18226.51,2963.340753
18227.86,2984.257435
18229.20,2947.806423
18230.55,3008.640197
18231.89,2966.386734
18233.24,2980.992154
18234.59,2986.036666
18235.93,2928.500376
18237.28,2973.099849
18238.62,2980.157618
18239.97,2986.057782
18241.31,3006.426283
18242.66,2963.688632
18244.01,3000.308839
18245.35,2963.220960
18246.70,2969.772707
18248.04,2901.165173
18249.39,2957.523635
18250.74,2968.873460
18252.08,3029.962693
18253.43,2957.395894
18254.77,2945.965375
18256.12,2859.127196
18257.46,2944.983069
18258.81,2961.779261
18260.16,2944.754380
18261.50,2934.072839
18262.85,2966.618940
18264.19,2987.244547
18265.54,2942.219219
18266.89,2956.093054
18268.23,2876.736293
18269.58,2968.960546
18270.92,2983.876873
18272.27,2917.645188
18273.61,3016.092947
18274.96,2962.663754
18276.31,2977.948189
18277.65,3017.462772
18279.00,2867.661186
18280.34,2922.816597
18281.69,2909.343851
18283.04,3022.179203
18284.38,2967.587683
18285.73,2957.229319
18287.07,2895.391368
18288.42,2967.645532
18289.76,2929.700332
18291.11,2992.096966
18292.46,2973.452314
18293.80,2939.483250
18295.15,3026.008592
18296.49,2967.047829
18297.84,2926.573865
18299.19,3037.886133
18300.53,2970.231359
18301.88,2970.282136
18303.22,3019.091834
18304.57,2998.066392
18305.91,2930.657958
18307.26,2987.153205
18308.61,2981.850472
18309.95,3019.581336
18311.30,2908.306831
18312.64,2951.821358
18313.99,2928.960296
18315.34,2989.938401
18316.68,3016.993596
18318.03,2963.606666
18319.37,2969.796641
18320.72,2918.304210
18322.06,2957.689681
18323.41,3034.231027
18324.76,3018.423740
18326.10,2940.309317
18327.45,2952.779412
18328.79,2955.036082
18330.14,2958.986345
18331.48,2979.733766
18332.83,2999.684590
18334.18,2998.069800
18335.52,2958.215565
18336.87,3014.090637
18338.21,2954.334910
18339.56,2943.783801
18340.91,2960.583519
18342.25,2954.002864
18343.60,2976.701560
18344.94,2996.309826
18346.29,2929.458267
18347.63,2956.505108
18348.98,2983.759170
18350.33,2937.835951
18351.67,2906.377479
18353.02,3002.038723
18354.36,2921.006827
18355.71,2892.432316
18357.06,2915.948522
18358.40,2980.771976
18359.75,2927.410318
18361.09,2907.258685
18362.44,3016.027214
18363.78,3017.134522
18365.13,2954.681386
18366.48,2982.090688
18367.82,2934.114684
18369.17,2990.292849
18370.51,2970.132072
18371.86,2885.337003
18373.21,2954.406941
18374.55,2968.638636
18375.90,2915.274648
18377.24,2979.010301
18378.59,3011.528155
18379.93,2978.494640
18381.28,3006.693212
18382.63,2989.181276
18383.97,3004.376542
18385.32,2914.508875
18386.66,2965.388330
18388.01,2966.008957
18389.36,2939.431325
18390.70,2926.876022
18392.05,2840.024699
18393.39,2959.359365
18394.74,2965.043228
18396.08,2909.815833
18397.43,3017.554487
18398.78,2975.439662
18400.12,2956.042745
18401.47,3034.660793
18402.81,2975.410242
18404.16,3031.326278
18405.51,2907.073347
18406.85,2966.045981
18408.20,2919.578775
18409.54,2991.230336
18410.89,2988.928296
18412.23,2973.504635
18413.58,2998.632390
18414.93,2939.780173
18416.27,2963.645101
18417.62,2956.338430
18418.96,3016.105562
18420.31,2961.104746
18421.66,2938.576404
18423.00,2937.452262
18424.35,2980.499324
18425.69,2970.202770
18427.04,2860.617962
18428.38,2974.963959
18429.73,2987.918813
18431.08,3026.526163
18432.42,2951.053934
18433.77,2961.818010
18435.11,2921.718138
18436.46,2909.570246
18437.81,2908.902033
18439.15,2968.336882
18440.50,2949.699540
18441.84,2959.163633
18443.19,2938.799751
18444.53,2966.276046
18445.88,2985.784465
18447.23,2901.222849
18448.57,2947.297533
18449.92,2987.217918
18451.26,2953.448768
18452.61,3038.048493
18453.96,2907.336316
18455.30,2949.268716
18456.65,2970.598103
18457.99,2986.765282
18459.34,3009.691220
18460.68,2914.334156
18462.03,2952.736782
18463.38,2927.270522
18464.72,2970.121880
18466.07,2893.222551
18467.41,2947.632752
18468.76,2967.182508
18470.10,2962.603397
18471.45,2937.741658
18472.80,2932.483243
18474.14,3027.859382
18475.49,2994.927993
18476.83,3001.597042
18478.18,2967.025139
18479.53,2948.951176
18480.87,2928.753788
18482.22,2978.214269
18483.56,2980.874239
18484.91,2952.683820
18486.25,2889.719366
18487.60,2979.828352
18488.95,2992.495826
18490.29,2984.044349
18491.64,3012.450808
18492.98,2942.792636
18494.33,2968.550705
18495.68,2974.690800
18497.02,2969.908691
18498.37,2854.137284
18499.71,2998.624518
18501.06,2952.540558
18502.40,2945.502773
18503.75,2931.509764
18505.10,2947.349904
18506.44,2948.242815
18507.79,2978.488583
18509.13,2984.060390
18510.48,2929.596046
18511.83,2940.396428
18513.17,2983.071800
18514.52,2953.286151
18515.86,2902.852295
18517.21,3027.485762
18518.55,2970.342642
18519.90,2956.681721
18521.25,3000.658184
18522.59,2999.752394
18523.94,2972.465043
18525.28,2907.176724
18526.63,2945.314237
18527.98,2967.274405
18529.32,2957.641575
18530.67,2973.139861
18532.01,2932.592530
18533.36,2909.365555
18534.70,2928.570001
18536.05,2942.119519
18537.40,2963.379033
18538.74,2961.638302
18540.09,2956.643453
18541.43,3049.615373
18542.78,3005.428419
18544.13,2954.725620
18545.47,2879.744260
18546.82,2920.412700
18548.16,2951.763129
18549.51,2944.846887
18550.85,2850.477947
18552.20,3013.043860
18553.55,2953.665543
18554.89,3082.640433
18556.24,2933.748326
18557.58,2957.912811
18558.93,2900.336961
18560.28,2997.542057
18561.62,3021.267392
18562.97,2970.612136
18564.31,2964.709012
18565.66,2948.735751
18567.00,2949.255501
18568.35,3041.269597
18569.70,2985.499130
18571.04,2991.500154
18572.39,2902.550431
18573.73,2987.956790
18575.08,2970.176224
18576.43,2945.680269
18577.77,2977.084327
18579.12,3001.449395
18580.46,2885.325674
18581.81,2936.305331
18583.15,2918.369299
18584.50,3009.286221
18585.85,2967.645125
18587.19,2947.874000
18588.54,2964.154415
18589.88,2929.860774
18591.23,2988.637280
18592.58,2930.167658
18593.92,2963.984424
18595.27,2971.301375
18596.61,3001.192442
18597.96,2969.540729
18599.30,2920.484505
18600.65,2952.544265
18602.00,2967.034713
18603.34,2954.067534
18604.69,3030.117042
18606.03,3001.808097
18607.38,2952.776866
18608.72,2993.278491
18610.07,2916.890411
18611.42,2960.350572
18612.76,2960.492235
18614.11,2979.939330
18615.45,2890.966534
18616.80,2944.754140
18618.15,2994.613747
18619.49,2964.805471
18620.84,2949.139303
18622.18,2997.562118
18623.53,2855.279509
18624.87,2911.424978
18626.22,2878.334605
18627.57,2945.872217
18628.91,2945.820030
18630.26,2919.378500
18631.60,2976.531077
18632.95,2972.632793
18634.30,2929.688494
18635.64,2948.860921
18636.99,2988.558883
18638.33,2976.819433
18639.68,2975.967500
18641.02,2918.743971
18642.37,2951.934252
18643.72,2937.847442
18645.06,2984.664643
18646.41,2933.220621
18647.75,2988.893417
18649.10,3015.922495
18650.45,2939.303623
18651.79,2960.711230
18653.14,2933.626146
18654.48,2941.649338
18655.83,2928.301569
18657.17,3027.789730
18658.52,2968.724612
18659.87,2954.713221
18661.21,2853.188929
18662.56,2952.952224
18663.90,2951.135508
18665.25,2936.652280
18666.60,2949.797913
18667.94,2965.627891
18669.29,2953.388452
18670.63,2927.857880
18671.98,2950.187216
18673.32,2982.671906
18674.67,2982.541231
18676.02,2950.270776
18677.36,3006.865345
18678.71,2981.073881
18680.05,2927.458090
18681.40,2906.184312
18682.75,2961.536131
18684.09,2977.781729
18685.44,2900.104699
18686.78,2995.999684
18688.13,3000.614238
18689.47,2977.151449
18690.82,3000.963908
18692.17,2926.848138
18693.51,2945.415025
18694.86,2953.214526
18696.20,2977.036613
18697.55,2911.834032
18698.90,3010.620885
18700.24,2954.905848
18701.59,2956.598079
18702.93,2961.446918
18704.28,3058.492787
18705.62,2979.470386
18706.97,2951.486749
18708.32,2959.647309
18709.66,2970.285489
18711.01,2958.835220
18712.35,2907.866407
18713.70,2960.402749
18715.05,2950.733554
18716.39,2966.604959
18717.74,2942.213260
18719.08,2935.300043
18720.43,2959.627879
18721.77,2962.047369
18723.12,2929.722425
18724.47,2965.444564
18725.81,2963.779509
18727.16,2957.275789
18728.50,2932.777104
18729.85,2958.187361
18731.20,2975.168301
18732.54,2971.088414
18733.89,2976.682886
18735.23,2963.219839
18736.58,2962.727652
18737.92,2973.206114
18739.27,2988.614198
18740.62,3042.315344
18741.96,2956.846811
18743.31,2935.081689
18744.65,3003.265209
18746.00,2903.317504
18747.34,2916.196410
18748.69,2903.410813
18750.04,2949.595977
18751.38,3000.742680
18752.73,2940.145081
18754.07,2979.477560
18755.42,2951.567362
18756.77,2936.046834
18758.11,2924.512551
18759.46,2968.410224
18760.80,2940.311919
18762.15,2920.223489
18763.49,3048.833968
18764.84,2948.572134
18766.19,2940.296535
18767.53,3055.914715
18768.88,2936.282372
18770.22,2913.332523
18771.57,3021.013549
18772.92,2943.734864
18774.26,2934.868067
18775.61,2995.595835
18776.95,2935.137885
18778.30,2974.199281
18779.64,2957.319239
18780.99,2913.405893
18782.34,2962.767321
18783.68,2930.786615
18785.03,2976.768434
18786.37,2959.896787
18787.72,2948.690168
18789.07,2902.608183
18790.41,2926.304806
18791.76,2964.522853
18793.10,2929.052321
18794.45,2988.154720
18795.79,2974.732710
18797.14,2970.546835
18798.49,2916.668819
18799.83,2922.948654
18801.18,2937.749107
18802.52,2981.348427
18803.87,2968.352904
18805.22,2962.208261
18806.56,2955.284512
18807.91,2981.662911
18809.25,2955.061744
18810.60,2942.209220
18811.94,2971.374329
18813.29,2986.096074
18814.64,2991.556286
18815.98,2968.297608
18817.33,2978.652278
18818.67,2966.941857
18820.02,2973.134504
18821.37,3016.704487
18822.71,2894.410827
18824.06,2895.263345
18825.40,2964.599051
18826.75,2956.606215
18828.09,2920.486691
18829.44,2955.441513
18830.79,2945.995773
18832.13,2890.368327
18833.48,2952.224948
18834.82,3079.272290
18836.17,3038.714879
18837.52,2958.851640
18838.86,2947.455030
18840.21,3020.221512
18841.55,2930.426106
18842.90,2958.570660
18844.24,3014.512971
18845.59,2901.461784
18846.94,2925.959402
18848.28,2916.390611
18849.63,3003.821313
18850.97,2945.265269
18852.32,2899.793848
18853.67,3004.919482
18855.01,3008.654297
18856.36,3026.544575
18857.70,2958.799935
18859.05,2981.410758
18860.39,2987.879594
18861.74,2918.153584
18863.09,2905.737900
18864.43,2950.956759
18865.78,2966.627813
18867.12,2999.093318
18868.47,2981.256692
18869.82,2960.445387
18871.16,2933.955307
18872.51,2926.515078
18873.85,3028.880414
18875.20,2962.236496
18876.54,2951.330427
18877.89,3037.961406
18879.24,2962.125076
18880.58,3008.936528
18881.93,2909.695270
18883.27,2894.870746
18884.62,2935.948393
18885.96,2997.454506
18887.31,2910.526986
18888.66,2936.214545
18890.00,2917.227928
18891.35,2861.939345
18892.69,2953.918464
18894.04,2978.271305
18895.39,3014.462888
18896.73,2913.785638
18898.08,2962.856452
18899.42,2953.808868
18900.77,2929.364389
18902.11,2950.481867
18903.46,3006.953912
18904.81,2898.804540
18906.15,2946.081138
18907.50,2907.006119
18908.84,2941.431770
18910.19,2925.500795
18911.54,2897.752619
18912.88,2955.123794
18914.23,2961.233633
18915.57,2916.595241
18916.92,2979.261817
18918.26,2953.958641
18919.61,2950.839613
18920.96,3004.235938
18922.30,2945.649973
18923.65,2969.516518
18924.99,2917.551774
18926.34,2975.248730
18927.69,3012.385272
18929.03,2910.007655
18930.38,2971.597479
18931.72,2902.313357
18933.07,2950.815526
18934.41,2929.128968
18935.76,3006.613498
18937.11,2925.626048
18938.45,2997.615097
18939.80,2933.472984
18941.14,2964.017346
18942.49,3002.724944
18943.84,2941.001070
18945.18,2892.975897
18946.53,3013.426008
18947.87,2951.743722
18949.22,2908.219017
18950.56,2844.245408
18951.91,2944.285404
18953.26,2949.442409
18954.60,2879.798612
18955.95,2899.307042
18957.29,2924.001747
18958.64,2915.695554
18959.99,2933.145895
18961.33,2925.871083
18962.68,2931.448472
18964.02,2922.105668
18965.37,2930.605167
18966.71,2835.292772
18968.06,2968.855960
18969.41,2969.567186
18970.75,2898.473999
18972.10,2956.546050
18973.44,2925.992909
18974.79,2922.612437
18976.14,2964.277709
18977.48,3010.398836
18978.83,2993.681831
18980.17,2967.551913
18981.52,2906.489813
18982.86,2930.811038
18984.21,3022.901117
18985.56,2915.181615
18986.90,2982.094556
18988.25,2946.706986
18989.59,2956.339446
18990.94,2936.055672
18992.29,2920.854158
18993.63,2905.258656
18994.98,2915.572269
18996.32,2909.111473
18997.67,3075.171957
18999.01,2972.485164
19000.36,2959.912538
19001.71,2927.103833
19003.05,2942.488536
19004.40,2955.968437
19005.74,2890.788517
19007.09,2932.144824
19008.44,2965.841542
19009.78,2924.135179
19011.13,2939.001047
19012.47,2958.609888
19013.82,2981.241095
19015.16,2925.623991
19016.51,2978.852384
19017.86,2876.835953
19019.20,2906.589888
19020.55,2975.083309
19021.89,2982.319216
19023.24,2936.045969
19024.58,2944.226290
19025.93,2920.359163
19027.28,2974.082389
19028.62,2971.875716
19029.97,2979.962122
19031.31,3010.324057
19032.66,2892.848345
19034.01,2948.809732
19035.35,2946.042841
19036.70,2954.099788
19038.04,2970.725877
19039.39,2960.819664
19040.73,2928.540123
19042.08,2985.331519
19043.43,3008.110556
19044.77,2903.233362
19046.12,2925.838431
19047.46,2926.159614
19048.81,3049.001853
19050.16,2954.229024
19051.50,2962.614363
19052.85,2934.437585
19054.19,2903.402384
19055.54,2937.400230
19056.88,2892.718703
19058.23,2904.256250
19059.58,2910.217777
19060.92,2950.595797
19062.27,2887.258188
19063.61,2931.537906
19064.96,2948.288714
19066.31,2884.389076
19067.65,2922.031406
19069.00,3035.705089
19070.34,2936.807859
19071.69,2922.222875
19073.03,2963.932175
19074.38,2922.215438
19075.73,2907.335349
19077.07,3028.285453
19078.42,2846.928068
19079.76,2938.441054
19081.11,2921.511398
19082.46,2953.781708
19083.80,2933.733757
19085.15,2879.673680
19086.49,2912.285795
19087.84,2902.453248
19089.18,2904.063157
19090.53,2865.916431
19091.88,3011.625654
19093.22,2992.485055
19094.57,3009.711882
19095.91,2856.517858
19097.26,2908.571796
19098.61,2927.257132
19099.95,2888.072780
19101.30,2927.885111
19102.64,2938.073454
19103.99,2943.258692
19105.33,2912.980795
19106.68,2886.573407
19108.03,2999.358600
19109.37,2991.350941
19110.72,2964.837458
19112.06,2899.973793
19113.41,2981.729744
19114.76,2946.224136
19116.10,2939.626107
19117.45,2956.747524
19118.79,2926.179781
19120.14,2928.317457
19121.48,2904.921994
19122.83,2925.109407
19124.18,3021.009946
19125.52,2919.285467
19126.87,2946.994036
19128.21,2924.491919
19129.56,2942.272877
19130.91,2930.169831
19132.25,2911.279796
19133.60,3013.450704
19134.94,2927.321271
19136.29,2910.072205
19137.63,2875.860805
19138.98,2954.943436
19140.33,2934.116449
19141.67,2820.154092
19143.02,3000.584527
19144.36,2939.404739
19145.71,2936.902286
19147.06,2939.274569
19148.40,2964.950617
19149.75,3007.587245
19151.09,2820.167661
19152.44,2908.940474
19153.78,2866.876520
19155.13,3010.166813
19156.48,2931.181026
19157.82,2925.956904
19159.17,3025.077091
19160.51,2980.705120
19161.86,2983.580452
